package_id,package_name,sc_id,package_front_description,package_img_description,FAQ,segmentation_type_id
212,"Door hinge installation (up to 4 hinges)",13,"Covers installation of upto 4 hinges in a one door set",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
213,"Door hinge installation (with dismantle)",13,"Installation of up to 4 hinges along with dismantling of one wooden door",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
214,"Door lock installation",13,"Covers installation of one new door look in a wooden door",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
215,"Door lock replacement",13,"Covers replacement of one door lock in a wooden door",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
216,"Door lock repair",13,"Covers repair of one door lock ,If replacement is needed then done at extra cost",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
217,"Mesh grill door installation",13,"Installation of mesh grill of one wooden door",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
218,"Mesh replacement (mesh grill door)",13,"Replacement of mesh for one wooden door ",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
219,"Overhead door closer installation",13,"Installation of one overhead door closer (wooden)",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
220,"Wall-mounted door closer installation",13,"Installation of one wall-mounted wooden door closer",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
221,"Wooden sliding door repair",13,"Sliding door's channel repair or replacement of bearings Bearings/spare parts sourced separately",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11132
222,"Bathroom holder & hanger installtions",13,"Installation of 1 bath fitting",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11133
223,"Drill & hang (wall decor)",13,"Covers installation of one wall decor item",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11133
224,"Bathroom mirror installation",13,"Covers installation of one bathroom mirror",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11133
225,"Glass shelf installation",13,"Installation of one glass shef with the support of two clamps",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11133
226,"Wooden shelf installation",13,"Installations of one wooden shelf with the support of two clamps",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11133
227,"Corener guard/ safety lock installation",13,"Installation fo 6 corner guards/ safety locks",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11133
228,"Bed fence installation",13,"Installation of 1 bed fence",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11133
229,"Safety gate installation",13,"Installation of 1 pressure mounted safety gate",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11133
230,"Plastic buffer installation (up to 4) ",13,"Installation of four plastic buffer/leg caps in any one wooden furniture",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11134
231,"Table/chair wheels fitting",13,"Wheels fitting of one table/chair(upto 5 wheels)",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11134
232,"Book Home Demo",13,"We bring all locks to your doorstep ,Expert explains features & helps you pick the best lock",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11134
233,"Curtains blind's measurement",13,"Measurement of up to ten curtain blinds",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11135
234,"Curatin rod installation (2 brackets)",13,"Covers installation fo 1 curtain rod wirh 2 brackets",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11135
235,"Shower curtain rod installation (2 brackets)",13,"Installation of one shower curtain ros with two brackets",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11135
236,"Motorised blinds fitting (up to 5ft)",13,"Fitting of one motorisez window blind",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11135
237,"Non-motorised blinds fitting (upt to 5ft)",13,"Fitting og one non-motorised window blind",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11135
238,"Window AC frame installation",13,"Installation of one wooden AC frame on a window after inspection",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11135
239,"Window closing (post AC removal)",13,"Installation of one wooden AC frame on a window after inspection",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11135
240,"Window hinge installation (up to 4)",13,"Cover installation of up to four hinges in one window",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the carpenter buy installation material?":"No. The material is to be provided by customers. Although, our carpenters can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11135
